gene_id,nickname,accession,source,substrate,timepoint_hours,average_intensity,stddev_intensity,sample_count
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET12.5,72,-0.02034068654756993,0.015569131941930605,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET12.5,96,-0.014617647277191281,0.04481720332922653,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET12.5,120,-0.020225490094162524,0.024934778491718962,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,8,0.009401960589457303,0.0018640275014334166,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,24,0.009166666772216558,0.0016022656524542185,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,48,-0.0137671566917561,0.0032746932040709645,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,72,-0.017862744600279257,0.018669549495313697,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,96,-0.02803431428037584,0.009880984492746585,8
LG00168,UselessNeck,SRR5679025_626712,Logan 1.0,BHET25,120,-0.019397058727918193,0.024138520608371763,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,8,0.004656862671254203,0.0019447806019266347,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,24,-0.02304901962634176,0.01649576253665049,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,48,-0.00725980382412672,0.013249372196132012,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,72,-0.038352941162884235,0.004634993660324331,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,96,-0.03577941167168319,0.023064053478125686,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET12.5,120,-0.046421568375080824,0.0031234118215156606,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,8,0.008867646974977106,0.0026648071247518993,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,24,0.0013039213954471052,0.006945803916247653,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,48,-0.030090685817413032,0.014981664177910092,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,72,-0.03952941112220287,0.004678303948359509,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,96,-0.049034313298761845,0.012342362872556417,8
LG00169,MortifiedInside,SRR5855429_11905,Logan 1.0,BHET25,120,-0.05554656824097037,0.013160142930743298,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,8,0.00410294126777444,0.0025654661576136506,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,24,-0.022838235134258866,0.017937454349980474,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,48,-0.006808823556639254,0.014287293125168602,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,72,-0.03961764648556709,0.005342830486664427,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,96,-0.036455882247537374,0.022644052217807787,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET12.5,120,-0.048539215698838234,0.004101140328527211,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,8,0.009124999982304871,0.0018485214547991197,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,24,-0.0002794116153381765,0.008590075104022913,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,48,-0.03129411779809743,0.014618895480500799,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,72,-0.04174509784206748,0.005463400505739494,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,96,-0.04984313668683171,0.012463962144198969,8
LG00170,CultivatedEat,SRR6129205_10729,Logan 1.0,BHET25,120,-0.05825980380177498,0.015592365640742794,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,8,0.004144607679336332,0.002770529173715365,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,24,-0.023578431748319417,0.01922942153148188,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,48,-0.005997549160383642,0.015701367076715142,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,72,-0.04107107827439904,0.0051739543422707306,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,96,-0.036649510031566024,0.023604300607557173,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET12.5,120,-0.04887745063751936,0.003996369405494004,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,8,0.00949999992735684,0.0013843825710100803,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,24,-0.000607843161560595,0.00905621569599057,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,48,-0.03267647139728069,0.012848351790706806,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,72,-0.043789216317236423,0.00544728814869482,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,96,-0.051485294476151466,0.011327010448582382,8
LG00171,WiseLift,SRR7548956_74754,Logan 1.0,BHET25,120,-0.0599852935411036,0.013728432587443683,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,8,0.0025980390928452834,0.003046138365487696,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,24,-0.02616176474839449,0.02222381943400425,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,48,-0.006137254764325917,0.016768978765209764,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,72,-0.04510784288868308,0.004641565922151614,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,96,-0.03927450953051448,0.025845112892194592,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET12.5,120,-0.04713725484907627,0.008814449385370453,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,8,0.009808823582716286,0.0012449599255599335,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,24,0.001210784335853532,0.00956960181999165,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,48,-0.034485293785110116,0.011872927783681554,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,72,-0.0452990191988647,0.0039659916828619374,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,96,-0.051642156671732664,0.011500343259653852,8
LG00172,ConcreteExample,SRR7595024_846748,Logan 1.0,BHET25,120,-0.06037254957482219,0.01740967103286813,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,8,0.0008014706163521623,0.0037043099117413294,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,24,-0.026426470241858624,0.024262351247618445,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,48,-0.006870098004583269,0.015007505779982779,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,72,-0.04884313652291894,0.004924698584013827,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,96,-0.04182843153830618,0.027223280608228727,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET12.5,120,-0.05189215671271086,0.003220107423807103,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,8,0.009125000098720193,0.001276122182575922,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,24,-0.0022990196594037116,0.011481314736322775,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,48,-0.035002451390028,0.010868626425038568,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,72,-0.046666666865348816,0.0027237263298558407,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,96,-0.054264705162495375,0.010936601125188716,8
LG00173,ScaryIron,SRR7783776_670,Logan 1.0,BHET25,120,-0.0643137264996767,0.0186950328484413,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,8,-0.006230391998542473,0.013422987937149924,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,24,-0.026276960968971252,0.004916241850271845,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,48,-0.046764705795794725,0.002076157628018116,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,72,-0.061049018520861864,0.02990895239309509,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,96,-0.05569117562845349,0.014271421286112692,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET12.5,120,-0.05458333296701312,0.014835031977873881,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,8,0.0032892155286390334,0.006474464107657555,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,24,-0.052215686067938805,0.004920915260655959,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,48,-0.08225735370069742,0.01426245097285331,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,72,-0.11319117713719606,0.011343454313147929,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,96,-0.11265686340630054,0.028019929598574415,8
LG00174,InfamousShoulder,SRR7967696_318013,Logan 1.0,BHET25,120,-0.117073530331254,0.00469124371337254,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,8,-0.005002451012842357,0.015774470179896406,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,24,-0.02237254928331822,0.006695538270526046,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,48,-0.04422303941100836,0.00252379113284878,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,72,-0.057117647491395473,0.03132744671923987,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,96,-0.05089705856516957,0.01361199058213108,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET12.5,120,-0.05413235258311033,0.0173460663948755,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,8,0.002745098094237619,0.0031662524822046022,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,24,-0.054093136452138424,0.0023549885079733332,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,48,-0.0803700964897871,0.01535604595538664,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,72,-0.09969117864966393,0.02052569374389467,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,96,-0.09252206096425653,0.03761073165894696,8
LG00175,ProperOwner,SRR8240096_94099,Logan 1.0,BHET25,120,-0.09625490196049213,0.022850217288825025,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,8,-0.004428921500220895,0.01553179661093945,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,24,-0.022186274407431483,0.006300706981916231,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,48,-0.040514706168323755,0.0036757365619532797,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,72,-0.05503431358374655,0.03388112655415065,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,96,-0.050046568270772696,0.01757027114946956,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET12.5,120,-0.057406862732023,0.02316359366132731,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,8,0.005139705695910379,0.0026166094143035908,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,24,-0.05307352961972356,0.002591283099355687,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,48,-0.07267647050321102,0.018347310839471335,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,72,-0.08429901953786612,0.03476952120374981,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,96,-0.07316176584572531,0.049731292319966966,8
LG00176,GreatRespect,SRR8569139_9422,Logan 1.0,BHET25,120,-0.07593137165531516,0.04093864653636829,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,8,-0.0038651960203424096,0.015866269466636298,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,24,-0.023671568371355534,0.004901980335076248,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,48,-0.043678921181708574,0.002484508412597682,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,72,-0.05691666644997895,0.03127859787528556,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,96,-0.0482598040252924,0.01270769705852559,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET12.5,120,-0.050357842817902565,0.014126660242898182,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,8,0.005627450926112942,0.0030931065788430746,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,24,-0.052779411897063255,0.00392512143777431,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,48,-0.08350490219891071,0.013510049652950055,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,72,-0.10858333390206099,0.011985150487649086,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,96,-0.10303186252713203,0.029997168591263848,8
LG00177,FluffyHeavy,SRR8862675_1241843,Logan 1.0,BHET25,120,-0.10686029400676489,0.014966578723908663,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,8,-0.004274509730748832,0.015737535402762775,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,24,-0.025178921641781926,0.003836907683740794,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,48,-0.044955882243812084,0.0022416178372183164,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,72,-0.060651961248368025,0.03138561444793897,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,96,-0.052421568892896175,0.012884380706237637,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET12.5,120,-0.0534950983710587,0.013758255367739213,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,8,0.004720588112832047,0.003318433687354304,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,24,-0.0527107841335237,0.0053288597842216425,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,48,-0.08477450907230377,0.014791285481201668,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,72,-0.11430882290005684,0.009870506021385695,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,96,-0.11276960838586092,0.027813633505812656,8
LG00178,VitalBackground,SRR9045818_458708,Logan 1.0,BHET25,120,-0.11982843093574047,0.001839133822482879,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,8,-0.005661764880642295,0.015539932704113683,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,24,-0.02593137277290225,0.003992729263154189,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,48,-0.045828431379050016,0.0026575010790522336,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,72,-0.06305392133072019,0.030312122370635488,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,96,-0.05482352990657091,0.01373672213080389,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET12.5,120,-0.05668627470731735,0.012310531890811749,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,8,0.00542647042311728,0.0038173225454642993,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,24,-0.055622548796236515,0.005657549938351447,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,48,-0.08620098046958447,0.015232909061939,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,72,-0.11544362641870975,0.010821387874120302,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,96,-0.11483823601156473,0.029302497848429344,8
LG00179,GiddyReply,SRR908275_10703,Logan 1.0,BHET25,120,-0.12373529374599457,0.0014786153547809372,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,8,-0.007727941061602905,0.013742591835144986,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,24,-0.0257647056132555,0.004221733747634463,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,48,-0.04838725598528981,0.0018508617987857178,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,72,-0.0666960789822042,0.029813508799122476,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,96,-0.05841666692867875,0.014979423383112209,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET12.5,120,-0.061313726007938385,0.011593829739614548,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,8,0.004083333215930907,0.0035628317546406905,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,24,-0.0614509810693562,0.0056519200720679084,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,48,-0.087813725695014,0.014587779310736185,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,72,-0.11734804045408964,0.011966630818696193,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,96,-0.11830882541835308,0.029871186572139056,8
LG00180,CelebratedReaction,SRR9643230_217764,Logan 1.0,BHET25,120,-0.12702941242605448,0.002144423885105766,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,8,-0.009137255168752745,0.014073398098945613,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,24,-0.0009289216686738655,0.009130910718608661,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,48,0.001568627543747425,0.012759337105806748,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,72,-0.002754901783191599,0.009846847282041164,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,96,-0.011372549110092223,0.022047159650478418,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET12.5,120,-0.002926470886450261,0.011446738453134313,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,8,0.008877451211446896,0.005273346013306369,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,24,-0.00849999999627471,0.01955942182064761,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,48,-0.0057843137183226645,0.015441863385866866,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,72,-0.006764705525711179,0.031174980086081494,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,96,-0.011377451126463711,0.01915603235074331,8
Mors1,JoyfulConstruction,P19833.1,GenBank,BHET25,120,-0.01519117686257232,0.01774549542618757,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,8,0.0105955881299451,0.005217307046038017,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,24,0.06166421470697969,0.08073186803292164,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,48,0.05733333434909582,0.10450335618776846,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,72,0.041191176511347294,0.13181386973897752,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,96,0.05930392071604729,0.11455637933490796,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET12.5,120,0.06029901700094342,0.12378483747145168,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,8,0.026446077972650528,0.01597647387155604,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,24,0.05517401825636625,0.10179598231736159,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,48,0.04842647258192301,0.12363675970821376,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,72,0.04542647302150726,0.14060493178737546,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,96,0.05187499988824129,0.11685716191153604,8
MU00001,Black-and-whiteSugar,AR241010_152_M1,manual design,BHET25,120,0.039308822713792324,0.14757353295479733,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,8,0.07093627518042922,0.016112428769018007,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,24,0.16301961056888103,0.012826639264537809,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,48,0.17091666720807552,0.012942227096117528,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,72,0.1459803944453597,0.02941827145194151,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,96,0.14827941078692675,0.0314337970161288,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET12.5,120,0.1437009796500206,0.033447750734949336,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,8,0.09408578369766474,0.01058826487287822,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,24,0.1954338252544403,0.005217890313084846,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,48,0.21238970570266247,0.01180190422461332,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,72,0.19901470467448235,0.016138028594977375,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,96,0.19428431428968906,0.028968543723337594,8
MU00002,Happy-go-luckyWriting,AR241010_152_M2,manual design,BHET25,120,0.1826617643237114,0.018981971995608835,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,8,0.05189705919474363,0.017001138531121337,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,24,0.14579656906425953,0.008371329513180521,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,48,0.15967892296612263,0.010203434872769264,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,72,0.15133088268339634,0.03020597701787853,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,96,0.15379656851291656,0.021566553398029157,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET12.5,120,0.15376961138099432,0.020275082783654096,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,8,0.06567647214978933,0.004823358556859668,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,24,0.17214215733110905,0.014981756755718044,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,48,0.1967254914343357,0.004163779701864228,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,72,0.18656127713620663,0.009163454515540069,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,96,0.18135539256036282,0.02293199707092039,8
MU00003,SpeedyLife,AR241010_152_M3,manual design,BHET25,120,0.17462744750082493,0.010224504677770517,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,8,0.04849019611719996,0.06704961672957328,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,24,0.10685784416273236,0.06962767735734583,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,48,0.09425490128342062,0.09423194250512715,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,72,0.08505882162717171,0.06548271620512264,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,96,0.09230637282598764,0.0671897290202325,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET12.5,120,0.08094853046350181,0.07674151088247164,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,8,0.05184313759673387,0.05021856144853089,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,24,0.10857843363191932,0.0942406772959792,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,48,0.08594607934355736,0.149909047739968,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,72,0.09290195920402766,0.12207346075495894,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,96,0.1001102935988456,0.11293049845772454,8
MU00004,NecessarySite,AR241010_152_M4,manual design,BHET25,120,0.09046568823396228,0.111377607273734,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,8,0.006389705871697515,0.009503084354240039,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,24,0.026789215538883582,0.02195919776001778,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,48,0.017779411748051643,0.03013636564199747,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,72,0.02429901948198676,0.06175326457620525,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,96,0.05018137191655114,0.03699557591886892,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET12.5,120,0.038916666875593364,0.0374798869221407,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,8,0.021254901308566332,0.009851937937605013,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,24,0.023558823624625802,0.043510560717435566,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,48,0.016406862996518612,0.03759502707002875,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,72,0.022424019407480955,0.05521831030497732,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,96,0.04977696086280048,0.020730459421195696,8
MU00005,KookyGreen,AR241010_169_M1,manual design,BHET25,120,0.03255392168648541,0.04791538601442066,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,8,-0.005411765072494745,0.01620438823446443,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,24,-0.02274754922837019,0.007677927045784099,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,48,-0.043397059198468924,0.0022566614515177235,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,72,-0.05766666657291353,0.03024193800340217,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,96,-0.04447549069300294,0.010030992243534312,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET12.5,120,-0.05234803957864642,0.01375269689684142,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,8,0.001941176553373225,0.003540039874865553,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,24,-0.05288235377520323,0.0024848199568836588,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,48,-0.0833480404689908,0.014831485583981454,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,72,-0.10912744980305433,0.010977284557722488,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,96,-0.1061666663736105,0.031347593430298054,8
MU00006,NippyRelation,WP_054022242.1_M7,manual design,BHET25,120,-0.1091176476329565,0.011064483763292167,8
MU00007,CooperativeJump,WP_054022242.1_M8,manual design,BHET12.5,8,0.0027843135758303106,0.008531552377354385,8
